group	tsnr_mean	n_parcels	dataset	subject	session	task	run
cortex_Limbic	21.901387950810733	60	things	03	08	things	1
cortex_SalVentAttn	46.38448561535054	121	things	03	08	things	1
cortex_SomMot	48.393592968426475	194	things	03	08	things	1
cortex_Vis	46.927786527582114	162	things	03	08	things	1
subcortex_CAU	29.09199648551702	8	things	03	08	things	1
subcortex_PUT	29.5333102433958	8	things	03	08	things	1
subcortex_THA	29.063204952082213	14	things	03	08	things	1
cerebellum	35.77085907710965	88	things	03	08	things	2
cortex_Cont	50.93602219953933	128	things	03	08	things	2
cortex_Default	49.188923199630814	209	things	03	08	things	2
cortex_DorsAttn	54.4281730428586	122	things	03	08	things	2
cortex_Limbic	22.791794411351383	60	things	03	08	things	2
cortex_SalVentAttn	48.187592856644294	121	things	03	08	things	2
cortex_SomMot	50.60587511113124	194	things	03	08	things	2
cortex_Vis	46.48793562988642	162	things	03	08	things	2
subcortex_CAU	30.265843529509088	8	things	03	08	things	2
subcortex_PUT	30.343410861160944	8	things	03	08	things	2
subcortex_THA	29.348056391667143	14	things	03	08	things	2
cerebellum	37.11630812883078	88	things	03	08	things	3
cortex_Cont	49.957737070101146	128	things	03	08	things	3
cortex_Default	48.48587919026261	209	things	03	08	things	3
cortex_DorsAttn	56.080896481073616	122	things	03	08	things	3
cortex_Limbic	22.589862398629354	60	things	03	08	things	3
cortex_SalVentAttn	47.89915173463145	121	things	03	08	things	3
cortex_SomMot	50.457244518077104	194	things	03	08	things	3
cortex_Vis	48.877886683997005	162	things	03	08	things	3
subcortex_CAU	29.18148406143991	8	things	03	08	things	3
subcortex_PUT	29.6484657847548	8	things	03	08	things	3
subcortex_THA	29.125815403538777	14	things	03	08	things	3
cerebellum	37.48673960850252	88	things	03	08	things	4
cortex_Cont	50.7516811172366	128	things	03	08	things	4
cortex_Default	48.86556759213685	209	things	03	08	things	4
cortex_DorsAttn	57.541832219546656	122	things	03	08	things	4
cortex_Limbic	22.558390174274567	60	things	03	08	things	4
cortex_SalVentAttn	48.335729262613015	121	things	03	08	things	4
cortex_SomMot	51.6653421812203	194	things	03	08	things	4
cortex_Vis	49.67331164296637	162	things	03	08	things	4
subcortex_CAU	28.835150871465434	8	things	03	08	things	4
subcortex_PUT	29.71314330563065	8	things	03	08	things	4
subcortex_THA	29.079694837914246	14	things	03	08	things	4
cerebellum	37.676894017927275	88	things	03	08	things	5
cortex_Cont	52.39473971494983	128	things	03	08	things	5
cortex_Default	49.93494253939884	209	things	03	08	things	5
cortex_DorsAttn	58.13773462954682	122	things	03	08	things	5
cortex_Limbic	23.7118767197128	60	things	03	08	things	5
cortex_SalVentAttn	48.97071866695088	121	things	03	08	things	5
cortex_SomMot	52.82078167962842	194	things	03	08	things	5
cortex_Vis	49.38627307689313	162	things	03	08	things	5
subcortex_CAU	29.097233415934863	8	things	03	08	things	5
subcortex_PUT	29.723281331913814	8	things	03	08	things	5
subcortex_THA	29.272293076368612	14	things	03	08	things	5
cerebellum	37.51841562423739	88	things	03	08	things	6
cortex_Cont	51.10819580545376	128	things	03	08	things	6
cortex_Default	48.95414226055466	209	things	03	08	things	6
cortex_DorsAttn	56.66358400694924	122	things	03	08	things	6
cortex_Limbic	23.231304377188167	60	things	03	08	things	6
cortex_SalVentAttn	48.263249031840765	121	things	03	08	things	6
cortex_SomMot	50.87988402532861	194	things	03	08	things	6
cortex_Vis	49.16528914169678	162	things	03	08	things	6
subcortex_CAU	29.172507233805092	8	things	03	08	things	6
subcortex_PUT	29.45368027527567	8	things	03	08	things	6
subcortex_THA	29.20052066908448	14	things	03	08	things	6
cerebellum	37.671721658138594	88	things	03	09	things	1
cortex_Cont	52.30136883850351	128	things	03	09	things	1
cortex_Default	49.57331126532939	209	things	03	09	things	1
cortex_DorsAttn	57.43829589796831	122	things	03	09	things	1
cortex_Limbic	22.83059085042878	60	things	03	09	things	1
cortex_SalVentAttn	48.50984421402722	121	things	03	09	things	1
cortex_SomMot	51.609265258981125	194	things	03	09	things	1
cortex_Vis	50.13177490844893	162	things	03	09	things	1
subcortex_CAU	27.811580685371922	8	things	03	09	things	1
subcortex_PUT	28.948936371657634	8	things	03	09	things	1
subcortex_THA	29.047214518050286	14	things	03	09	things	1
cerebellum	39.07071796678876	88	things	03	09	things	2
cortex_Cont	53.51721048374402	128	things	03	09	things	2
cortex_Default	51.14914048138339	209	things	03	09	things	2
cortex_DorsAttn	59.655492442898705	122	things	03	09	things	2
cortex_Limbic	23.38995588964351	60	things	03	09	things	2
cortex_SalVentAttn	49.680086448211185	121	things	03	09	things	2
cortex_SomMot	52.82416412238616	194	things	03	09	things	2
cortex_Vis	51.196709050909064	162	things	03	09	things	2
subcortex_CAU	28.108125652132607	8	things	03	09	things	2
subcortex_PUT	29.03556532197461	8	things	03	09	things	2
subcortex_THA	29.06514301592744	14	things	03	09	things	2
cerebellum	39.17260082058913	88	things	03	09	things	3
cortex_Cont	52.95502680135804	128	things	03	09	things	3
cortex_Default	50.55411858233228	209	things	03	09	things	3
cortex_DorsAttn	58.34179611444324	122	things	03	09	things	3
cortex_Limbic	22.884054675193436	60	things	03	09	things	3
cortex_SalVentAttn	49.230082247337215	121	things	03	09	things	3
cortex_SomMot	51.67539288598551	194	things	03	09	things	3
cortex_Vis	50.31012783045725	162	things	03	09	things	3
subcortex_CAU	27.703602759406216	8	things	03	09	things	3
subcortex_PUT	28.6651803096741	8	things	03	09	things	3
subcortex_THA	29.051341272866967	14	things	03	09	things	3
cerebellum	38.44844161824247	88	things	03	09	things	4
cortex_Cont	51.577832817103975	128	things	03	09	things	4
cortex_Default	49.34309257251282	209	things	03	09	things	4
cortex_DorsAttn	57.3972442603349	122	things	03	09	things	4
cortex_Limbic	21.862195288119562	60	things	03	09	things	4
cortex_SalVentAttn	48.16048058816453	121	things	03	09	things	4
cortex_SomMot	50.470457548305376	194	things	03	09	things	4
cortex_Vis	49.669181591487494	162	things	03	09	things	4
subcortex_CAU	27.689744664823884	8	things	03	09	things	4
subcortex_PUT	29.42994929401212	8	things	03	09	things	4
subcortex_THA	28.893790538105325	14	things	03	09	things	4
cerebellum	38.06070950989813	88	things	03	09	things	5
cortex_Cont	51.20049579849272	128	things	03	09	things	5
cortex_Default	48.716781066577546	209	things	03	09	things	5
cortex_DorsAttn	56.955885347313014	122	things	03	09	things	5
cortex_Limbic	21.408162690568698	60	things	03	09	things	5
cortex_SalVentAttn	48.1598612366236	121	things	03	09	things	5
cortex_SomMot	50.35448608063422	194	things	03	09	things	5
cortex_Vis	48.32456881775914	162	things	03	09	things	5
subcortex_CAU	27.78333305799614	8	things	03	09	things	5
subcortex_PUT	29.13378531599589	8	things	03	09	things	5
subcortex_THA	28.71868794126425	14	things	03	09	things	5
cerebellum	38.34669532170706	88	things	03	09	things	6
cortex_Cont	51.788914913363996	128	things	03	09	things	6
cortex_Default	49.42467375721501	209	things	03	09	things	6
cortex_DorsAttn	57.510226796716715	122	things	03	09	things	6
cortex_Limbic	22.21119312105349	60	things	03	09	things	6
cortex_SalVentAttn	48.33905181944576	121	things	03	09	things	6
cortex_SomMot	50.43591727463237	194	things	03	09	things	6
cortex_Vis	49.16057195587104	162	things	03	09	things	6
subcortex_CAU	27.629627699468564	8	things	03	09	things	6
subcortex_PUT	29.16635211078699	8	things	03	09	things	6
subcortex_THA	28.709444933339654	14	things	03	09	things	6
cerebellum	34.58923276149875	88	things	03	10	things	1
cortex_Cont	47.60323355259984	128	things	03	10	things	1
cortex_Default	46.104833722932504	209	things	03	10	things	1
cortex_DorsAttn	51.76028821798102	122	things	03	10	things	1
cortex_Limbic	21.476050777594573	60	things	03	10	things	1
cortex_SalVentAttn	45.23012264701461	121	things	03	10	things	1
cortex_SomMot	45.256499189473466	194	things	03	10	things	1
cortex_Vis	45.20145449232072	162	things	03	10	things	1
subcortex_CAU	27.737077762361317	8	things	03	10	things	1
subcortex_PUT	29.050258644352237	8	things	03	10	things	1
subcortex_THA	28.794618845662658	14	things	03	10	things	1
cerebellum	32.968621982166766	88	things	03	10	things	2
cortex_Cont	45.027646609688816	128	things	03	10	things	2
cortex_Default	43.954439341202495	209	things	03	10	things	2
cortex_DorsAttn	48.67049128193957	122	things	03	10	things	2
cortex_Limbic	20.638407479275124	60	things	03	10	things	2
cortex_SalVentAttn	44.01193688143217	121	things	03	10	things	2
cortex_SomMot	43.01709895469714	194	things	03	10	things	2
cortex_Vis	41.61962317307492	162	things	03	10	things	2
subcortex_CAU	27.719871109711182	8	things	03	10	things	2
subcortex_PUT	28.790358638256905	8	things	03	10	things	2
subcortex_THA	28.321030823035976	14	things	03	10	things	2
cerebellum	37.00611131697405	88	things	03	10	things	3
cortex_Cont	53.20504734462852	128	things	03	10	things	3
cortex_Default	50.55674543563022	209	things	03	10	things	3
cortex_DorsAttn	59.10093323748276	122	things	03	10	things	3
cortex_Limbic	22.72899806159135	60	things	03	10	things	3
cortex_SalVentAttn	49.59688038030138	121	things	03	10	things	3
cortex_SomMot	52.59578831472548	194	things	03	10	things	3
cortex_Vis	49.487444525317706	162	things	03	10	things	3
subcortex_CAU	28.17374299947793	8	things	03	10	things	3
subcortex_PUT	28.9312009934945	8	things	03	10	things	3
subcortex_THA	29.038376661264923	14	things	03	10	things	3
cerebellum	35.34348089595554	88	things	03	10	things	4
cortex_Cont	48.41396443905746	128	things	03	10	things	4
cortex_Default	46.435431880123396	209	things	03	10	things	4
cortex_DorsAttn	53.545053270889035	122	things	03	10	things	4
cortex_Limbic	20.310188450991078	60	things	03	10	things	4
cortex_SalVentAttn	46.70347419267884	121	things	03	10	things	4
cortex_SomMot	48.01439861883705	194	things	03	10	things	4
cortex_Vis	45.00662948859772	162	things	03	10	things	4
subcortex_CAU	28.366761856487177	8	things	03	10	things	4
subcortex_PUT	29.392716967582054	8	things	03	10	things	4
subcortex_THA	28.90911987281199	14	things	03	10	things	4
cerebellum	33.97992580252744	88	things	03	10	things	5
cortex_Cont	48.102864179793684	128	things	03	10	things	5
cortex_Default	45.81610021486578	209	things	03	10	things	5
cortex_DorsAttn	51.625491254522714	122	things	03	10	things	5
cortex_Limbic	20.98083750908233	60	things	03	10	things	5
cortex_SalVentAttn	45.39445968964471	121	things	03	10	things	5
cortex_SomMot	45.783378217476105	194	things	03	10	things	5
cortex_Vis	43.542305010424485	162	things	03	10	things	5
subcortex_CAU	28.49661349982505	8	things	03	10	things	5
subcortex_PUT	29.05478248948834	8	things	03	10	things	5
subcortex_THA	28.50416427488653	14	things	03	10	things	5
cerebellum	34.93383319021357	88	things	03	10	things	6
cortex_Cont	49.61554290329895	128	things	03	10	things	6
cortex_Default	47.428891925656174	209	things	03	10	things	6
cortex_DorsAttn	52.99065665033381	122	things	03	10	things	6
cortex_Limbic	21.99464414240861	60	things	03	10	things	6
cortex_SalVentAttn	45.952803230573885	121	things	03	10	things	6
cortex_SomMot	46.85590335399774	194	things	03	10	things	6
cortex_Vis	44.85670673749966	162	things	03	10	things	6
subcortex_CAU	27.91735799246756	8	things	03	10	things	6
subcortex_PUT	28.090219990547318	8	things	03	10	things	6
subcortex_THA	28.203585461293454	14	things	03	10	things	6
cerebellum	36.03407432914449	88	things	03	11	things	1
cortex_Cont	50.08635376899616	128	things	03	11	things	1
cortex_Default	48.30101219729422	209	things	03	11	things	1
cortex_DorsAttn	54.287955768357314	122	things	03	11	things	1
cortex_Limbic	22.012141721317054	60	things	03	11	things	1
cortex_SalVentAttn	47.74867944821891	121	things	03	11	things	1
cortex_SomMot	49.717003764107346	194	things	03	11	things	1
cortex_Vis	46.531446381762485	162	things	03	11	things	1
subcortex_CAU	28.330823342708715	8	things	03	11	things	1
subcortex_PUT	29.259412166677	8	things	03	11	things	1
subcortex_THA	28.981311084723284	14	things	03	11	things	1
cerebellum	37.96066441920801	88	things	03	11	things	2
cortex_Cont	52.48952584895812	128	things	03	11	things	2
cortex_Default	50.10876086823997	209	things	03	11	things	2
cortex_DorsAttn	57.800714680005974	122	things	03	11	things	2
cortex_Limbic	23.13833385081348	60	things	03	11	things	2
cortex_SalVentAttn	49.16894417666771	121	things	03	11	things	2
cortex_SomMot	52.08758212916952	194	things	03	11	things	2
cortex_Vis	49.33977767590107	162	things	03	11	things	2
subcortex_CAU	28.773505324698064	8	things	03	11	things	2
subcortex_PUT	30.10826391252418	8	things	03	11	things	2
subcortex_THA	29.129497453266968	14	things	03	11	things	2
cerebellum	36.459220867656924	88	things	03	11	things	3
cortex_Cont	51.78535487657062	128	things	03	11	things	3
cortex_Default	49.18443556410427	209	things	03	11	things	3
cortex_DorsAttn	56.65762357444748	122	things	03	11	things	3
cortex_Limbic	23.0390323911767	60	things	03	11	things	3
cortex_SalVentAttn	48.46670453708526	121	things	03	11	things	3
cortex_SomMot	51.309030099601735	194	things	03	11	things	3
cortex_Vis	47.92700107210954	162	things	03	11	things	3
subcortex_CAU	28.14355442506475	8	things	03	11	things	3
subcortex_PUT	29.01644034427172	8	things	03	11	things	3
subcortex_THA	28.72237866377895	14	things	03	11	things	3
cerebellum	36.60862242884364	88	things	03	11	things	4
cortex_Cont	49.221767990891415	128	things	03	11	things	4
cortex_Default	47.30837491357248	209	things	03	11	things	4
cortex_DorsAttn	54.22248624475374	122	things	03	11	things	4
cortex_Limbic	22.458369324037236	60	things	03	11	things	4
cortex_SalVentAttn	46.53627824048345	121	things	03	11	things	4
cortex_SomMot	48.01411882605419	194	things	03	11	things	4
cortex_Vis	46.68509023307387	162	things	03	11	things	4
subcortex_CAU	28.14190504772027	8	things	03	11	things	4
subcortex_PUT	29.544511644777273	8	things	03	11	things	4
subcortex_THA	28.82710777786818	14	things	03	11	things	4
cerebellum	35.308462853811825	88	things	03	11	things	5
cortex_Cont	48.640231836242116	128	things	03	11	things	5
cortex_Default	46.73327482520948	209	things	03	11	things	5
cortex_DorsAttn	52.301947939281106	122	things	03	11	things	5
cortex_Limbic	21.81375192013172	60	things	03	11	things	5
cortex_SalVentAttn	45.537478639135145	121	things	03	11	things	5
cortex_SomMot	45.7979876079014	194	things	03	11	things	5
cortex_Vis	44.63056272813964	162	things	03	11	things	5
subcortex_CAU	27.85741213538297	8	things	03	11	things	5
subcortex_PUT	29.056428378276888	8	things	03	11	things	5
subcortex_THA	28.445817954487392	14	things	03	11	things	5
cerebellum	37.511481820156725	88	things	03	11	things	6
cortex_Cont	52.235561021437235	128	things	03	11	things	6
cortex_Default	49.69231589055575	209	things	03	11	things	6
cortex_DorsAttn	57.631330035455726	122	things	03	11	things	6
cortex_Limbic	22.313405197597504	60	things	03	11	things	6
cortex_SalVentAttn	48.520770344656825	121	things	03	11	things	6
cortex_SomMot	51.08626055125881	194	things	03	11	things	6
cortex_Vis	48.77493569880456	162	things	03	11	things	6
subcortex_CAU	28.891256268097376	8	things	03	11	things	6
subcortex_PUT	29.73344065369499	8	things	03	11	things	6
subcortex_THA	28.964836271095994	14	things	03	11	things	6
cerebellum	37.67866836313235	88	things	03	12	things	1
cortex_Cont	52.20865782695649	128	things	03	12	things	1
cortex_Default	49.758444430686225	209	things	03	12	things	1
cortex_DorsAttn	57.48132984064108	122	things	03	12	things	1
cortex_Limbic	22.343066893183575	60	things	03	12	things	1
cortex_SalVentAttn	48.83191898334182	121	things	03	12	things	1
cortex_SomMot	51.872225911363046	194	things	03	12	things	1
cortex_Vis	49.45258417381828	162	things	03	12	things	1
subcortex_CAU	28.687792259540366	8	things	03	12	things	1
subcortex_PUT	29.51440537004604	8	things	03	12	things	1
subcortex_THA	29.167359996209377	14	things	03	12	things	1
cerebellum	37.52489443449225	88	things	03	12	things	2
cortex_Cont	52.93098439761869	128	things	03	12	things	2
cortex_Default	50.11366130580219	209	things	03	12	things	2
cortex_DorsAttn	57.466216290625646	122	things	03	12	things	2
cortex_Limbic	23.72958519396729	60	things	03	12	things	2
cortex_SalVentAttn	48.20648938900085	121	things	03	12	things	2
cortex_SomMot	51.605023218940005	194	things	03	12	things	2
cortex_Vis	48.19564681529541	162	things	03	12	things	2
subcortex_CAU	28.381390786940887	8	things	03	12	things	2
subcortex_PUT	28.800851560727857	8	things	03	12	things	2
subcortex_THA	28.938500698876606	14	things	03	12	things	2
cerebellum	37.897953902447234	88	things	03	12	things	3
cortex_Cont	52.244054474448035	128	things	03	12	things	3
cortex_Default	49.57959541342063	209	things	03	12	things	3
cortex_DorsAttn	58.36489244583243	122	things	03	12	things	3
cortex_Limbic	22.49231668170305	60	things	03	12	things	3
cortex_SalVentAttn	48.660112604315316	121	things	03	12	things	3
cortex_SomMot	51.536815171641194	194	things	03	12	things	3
cortex_Vis	49.573380561409756	162	things	03	12	things	3
subcortex_CAU	28.475463840389867	8	things	03	12	things	3
subcortex_PUT	29.013062531908698	8	things	03	12	things	3
subcortex_THA	29.03060093424971	14	things	03	12	things	3
cerebellum	38.429701151766665	88	things	03	12	things	4
